;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250,,,,,,,,,,,,
;Version,1191, Build date, Nov 15 2016,  SN:CCDC3016FE411C6,,,,,,,,,,,
4.358825,-2063,121,-171,0,0,0,11833.984,11119.34,1097.303,1883.733,-820,-1135,8,,2007-01-06 01:28:58.875
4.378814,-2087,114,-119,-4,-1,1,11833.971,11119.335,1097.293,1883.847,,,,,2007-01-06 01:28:58.895
4.398834,-2053,128,-170,-1,-1,0,11833.885,11119.377,1097.435,1884.059,,,,,2007-01-06 01:28:58.915
4.418823,-2079,135,-159,0,0,-1,11833.986,11119.301,1097.239,1883.991,,,,,2007-01-06 01:28:58.935
4.438843,-2074,135,-132,-1,-1,-2,11833.948,11119.321,1097.205,1884.129,,,,,2007-01-06 01:28:58.955
4.458862,-2073,113,-134,1,0,-1,11833.862,11119.417,1097.224,1884.088,-817,-1129,-2,,2007-01-06 01:28:58.975
4.478912,-2070,121,-174,-3,-1,1,11833.618,11119.682,1097.26,1884.043,,,,,2007-01-06 01:28:58.995
4.498871,-2055,122,-122,-2,0,0,11833.554,11119.79,1096.937,1883.992,,,,,2007-01-06 01:28:59.015
4.51889,-2079,135,-144,-4,-1,0,11833.468,11119.882,1097.036,1883.935,,,,,2007-01-06 01:28:59.035
4.53891,-2068,127,-159,0,1,1,11833.407,11120,1096.883,1883.705,,,,,2007-01-06 01:28:59.055
4.558929,-2061,107,-147,-3,-1,-2,11833.432,11119.977,1096.858,1883.705,-813,-1127,-1,34158,2007-01-06 01:28:59.075
4.578949,-2071,117,-156,0,0,0,11833.427,11120.001,1096.787,1883.636,,,,,2007-01-06 01:28:59.095
4.598938,-2060,121,-141,-3,-1,0,11833.513,11119.883,1096.787,1883.79,,,,,2007-01-06 01:28:59.115
4.618957,-2091,114,-143,-2,-1,0,11833.498,11119.89,1096.899,1883.777,,,,,2007-01-06 01:28:59.135
4.638977,-2070,122,-168,-1,-1,0,11833.327,11120.084,1096.753,1883.788,,,,,2007-01-06 01:28:59.155
4.658996,-2075,104,-146,-2,-1,2,11833.323,11120.078,1096.58,1883.952,-826,-1138,3,,2007-01-06 01:28:59.175
4.678985,-2071,106,-144,0,0,1,11833.34,11120.056,1096.368,1884.103,,,,,2007-01-06 01:28:59.195
4.699005,-2077,125,-161,-2,-1,2,11833.341,11120.093,1096.261,1883.94,,,,,2007-01-06 01:28:59.215
4.719024,-2078,117,-162,-3,-1,-1,11833.35,11120.109,1096.286,1883.773,,,,,2007-01-06 01:28:59.235
4.739044,-2095,127,-168,-1,-1,-2,11833.232,11120.242,1096.359,1883.679,,,,,2007-01-06 01:28:59.255
4.759064,-2079,125,-161,-1,-1,0,11833.241,11120.237,1096.48,1883.592,-813,-1132,4,,2007-01-06 01:28:59.275
4.779053,-2043,121,-187,-1,-2,-1,11833.256,11120.152,1096.769,1883.826,,,,,2007-01-06 01:28:59.295
4.799072,-2061,116,-149,4,1,-1,11833.464,11119.94,1096.693,1883.812,,,,,2007-01-06 01:28:59.315
4.819061,-2049,112,-151,-2,-3,0,11833.494,11119.892,1096.571,1883.982,,,,,2007-01-06 01:28:59.335
4.839081,-2067,113,-153,-2,-1,-1,11833.455,11119.958,1096.575,1883.831,,,,,2007-01-06 01:28:59.355
4.8591,-2070,122,-147,-1,-1,0,11833.522,11119.892,1096.459,1883.865,-824,-1131,5,,2007-01-06 01:28:59.375
4.87912,-2064,113,-142,0,0,-1,11833.542,11119.839,1096.523,1884.016,,,,,2007-01-06 01:28:59.395
4.899139,-2081,134,-144,-1,-1,0,11833.648,11119.735,1096.567,1883.944,,,,,2007-01-06 01:28:59.415
4.919128,-2068,127,-119,-2,-2,-1,11833.587,11119.793,1096.307,1884.132,,,,,2007-01-06 01:28:59.435
4.939148,-2081,120,-152,0,2,3,11833.415,11119.979,1096.172,1884.191,,,,,2007-01-06 01:28:59.455
4.959167,-2081,114,-151,0,1,0,11833.346,11120.057,1096.059,1884.235,-816,-1127,2,,2007-01-06 01:28:59.475
4.979156,-2066,110,-155,-1,-1,0,11833.439,11119.945,1096.105,1884.287,,,,,2007-01-06 01:28:59.495
4.999176,-2062,139,-151,-1,-1,0,11833.477,11119.902,1095.894,1884.421,,,,,2007-01-06 01:28:59.515
5.019195,-2090,111,-134,-2,-1,1,11833.434,11119.937,1095.828,1884.521,,,,,2007-01-06 01:28:59.535
5.039215,-2068,111,-145,0,0,0,11833.371,11119.981,1095.631,1884.772,,,,,2007-01-06 01:28:59.555
5.059204,-2060,106,-152,0,0,3,11833.224,11120.106,1095.726,1884.906,-812,-1129,12,34164,2007-01-06 01:28:59.575
5.079223,-2092,111,-168,2,1,-1,11833.145,11120.198,1095.933,1884.734,,,,,2007-01-06 01:28:59.595
5.099243,-2068,124,-140,0,0,-3,11833.124,11120.22,1095.88,1884.77,,,,,2007-01-06 01:28:59.615
5.119262,-2057,129,-160,0,0,1,11833.102,11120.237,1095.765,1884.875,,,,,2007-01-06 01:28:59.635
5.139282,-2057,116,-151,-2,0,-2,11833.047,11120.299,1095.777,1884.846,,,,,2007-01-06 01:28:59.655
5.159271,-2069,124,-129,-2,-1,0,11833.081,11120.268,1095.673,1884.874,-818,-1132,6,,2007-01-06 01:28:59.675
5.179291,-2073,131,-137,-2,-1,1,11832.949,11120.403,1095.561,1884.973,,,,,2007-01-06 01:28:59.695
5.19931,-2073,118,-142,-2,-2,-1,11832.941,11120.428,1095.424,1884.961,,,,,2007-01-06 01:28:59.715
5.219299,-2071,126,-125,0,1,1,11832.838,11120.527,1095.536,1884.954,,,,,2007-01-06 01:28:59.735
5.239319,-2081,118,-154,0,1,-2,11832.658,11120.721,1095.521,1884.951,,,,,2007-01-06 01:28:59.755
5.259338,-2088,118,-146,-1,-1,-1,11832.593,11120.786,1095.448,1885.013,-825,-1125,2,,2007-01-06 01:28:59.775
5.279358,-2080,120,-121,-1,-1,0,11832.585,11120.821,1095.341,1884.925,,,,,2007-01-06 01:28:59.795
5.299347,-2088,96,-139,-1,0,0,11832.521,11120.876,1095.369,1884.985,,,,,2007-01-06 01:28:59.815
5.319366,-2059,132,-147,-2,-2,-1,11832.564,11120.865,1095.38,1884.77,,,,,2007-01-06 01:28:59.835
5.339416,-2069,123,-156,-3,-1,0,11832.628,11120.835,1095.265,1884.615,,,,,2007-01-06 01:28:59.855
5.359375,-2081,118,-141,-1,-1,-1,11832.537,11120.938,1095.152,1884.646,-814,-1126,-2,,2007-01-06 01:28:59.875
5.379394,-2066,128,-149,0,0,-1,11832.634,11120.827,1095.274,1884.62,,,,,2007-01-06 01:28:59.895
5.399414,-2075,110,-152,-2,-1,-2,11832.708,11120.75,1095.253,1884.615,,,,,2007-01-06 01:28:59.915
5.419433,-2084,122,-165,0,0,0,11832.673,11120.767,1095.229,1884.748,,,,,2007-01-06 01:28:59.935
5.439453,-2069,122,-134,-1,-1,-1,11832.603,11120.829,1095.296,1884.783,,,,,2007-01-06 01:28:59.955
5.459442,-2070,122,-140,-1,-1,-1,11832.533,11120.902,1095.222,1884.838,-818,-1137,8,,2007-01-06 01:28:59.975
5.479553,-2070,128,-159,-1,-1,0,11832.37,11121.096,1095.171,1884.75,,,,,2007-01-06 01:28:59.996
5.499481,-2066,106,-138,0,0,-1,11832.325,11121.157,1095.163,1884.677,,,,,2007-01-06 01:29:00.015
5.51947,-2067,123,-151,0,2,0,11832.414,11121.065,1095.009,1884.748,,,,,2007-01-06 01:29:00.035
5.53949,-2076,100,-138,-2,-2,0,11832.287,11121.183,1095.021,1884.841,,,,,2007-01-06 01:29:00.055
5.559509,-2087,122,-140,1,1,2,11832.232,11121.236,1094.894,1884.952,-822,-1126,5,34191,2007-01-06 01:29:00.076
5.579529,-2071,130,-162,-2,-2,0,11832.187,11121.28,1094.938,1884.946,,,,,2007-01-06 01:29:00.096
5.599518,-2080,139,-142,0,0,1,11832.265,11121.214,1094.685,1884.994,,,,,2007-01-06 01:29:00.116
5.619568,-2074,124,-148,-2,-2,-1,11832.366,11121.122,1094.685,1884.903,,,,,2007-01-06 01:29:00.136
5.639557,-2060,114,-171,-1,-1,-1,11832.459,11121.019,1094.729,1884.899,,,,,2007-01-06 01:29:00.156
5.659576,-2077,126,-172,-2,-1,-3,11832.51,11120.976,1094.84,1884.772,-829,-1129,10,,2007-01-06 01:29:00.176
5.679596,-2063,138,-139,-1,-1,-2,11832.539,11120.971,1094.595,1884.761,,,,,2007-01-06 01:29:00.196
5.699585,-2063,148,-158,-4,-2,1,11832.458,11121,1094.485,1885.162,,,,,2007-01-06 01:29:00.216
5.719604,-2094,116,-155,2,0,1,11832.438,11121.049,1094.243,1885.141,,,,,2007-01-06 01:29:00.236
5.739624,-2058,117,-148,-1,-1,0,11832.375,11121.093,1094.337,1885.217,,,,,2007-01-06 01:29:00.256
5.759613,-2067,102,-138,0,1,-1,11832.297,11121.184,1094.133,1885.287,-817,-1131,10,,2007-01-06 01:29:00.276
5.779632,-2070,112,-151,-2,-1,1,11832.297,11121.152,1094.321,1885.371,,,,,2007-01-06 01:29:00.296
5.799652,-2062,112,-149,-1,-3,0,11832.166,11121.297,1094.504,1885.231,,,,,2007-01-06 01:29:00.316
5.819671,-2094,122,-130,0,1,-1,11832.142,11121.314,1094.495,1885.283,,,,,2007-01-06 01:29:00.336
5.839691,-2081,129,-159,-1,0,0,11832.016,11121.428,1094.589,1885.352,,,,,2007-01-06 01:29:00.356
5.85971,-2083,128,-180,0,0,-2,11832.002,11121.418,1094.513,1885.541,-818,-1127,-5,,2007-01-06 01:29:00.376
5.879699,-2070,119,-166,2,-1,1,11832.057,11121.34,1094.542,1885.632,,,,,2007-01-06 01:29:00.396
5.899719,-2073,107,-164,0,1,-1,11832.048,11121.37,1094.508,1885.54,,,,,2007-01-06 01:29:00.416
5.919739,-2089,117,-155,-1,-1,1,11832.043,11121.341,1094.63,1885.667,,,,,2007-01-06 01:29:00.436
5.939728,-2068,130,-142,1,1,-2,11832.049,11121.326,1094.633,1885.72,,,,,2007-01-06 01:29:00.456
5.959747,-2070,119,-162,0,0,0,11832.135,11121.236,1094.503,1885.786,-824,-1126,3,,2007-01-06 01:29:00.476
5.979767,-2050,123,-130,-1,-1,1,11832.217,11121.111,1094.675,1885.907,,,,,2007-01-06 01:29:00.496
5.999786,-2083,123,-154,1,0,-1,11832.194,11121.15,1094.708,1885.804,,,,,2007-01-06 01:29:00.516
6.019806,-2067,126,-175,-1,-1,0,11832.275,11121.062,1094.543,1885.906,,,,,2007-01-06 01:29:00.536
6.039795,-2079,120,-134,1,0,2,11832.26,11121.055,1094.632,1885.992,,,,,2007-01-06 01:29:00.556
6.059814,-2080,134,-136,1,0,-2,11832.268,11121.01,1094.686,1886.177,-813,-1127,2,34158,2007-01-06 01:29:00.576
6.079834,-2082,115,-184,1,0,1,11832.308,11120.95,1094.828,1886.201,,,,,2007-01-06 01:29:00.596
6.099823,-2081,123,-129,1,0,-1,11832.493,11120.791,1094.891,1885.936,,,,,2007-01-06 01:29:00.616
6.119842,-2058,120,-142,-2,-1,0,11832.52,11120.771,1094.829,1885.919,,,,,2007-01-06 01:29:00.636
6.139862,-2076,116,-146,-1,-1,1,11832.489,11120.795,1094.983,1885.883,,,,,2007-01-06 01:29:00.656
6.159881,-2082,114,-177,1,0,-2,11832.451,11120.78,1095.076,1886.159,-814,-1133,5,,2007-01-06 01:29:00.676
6.17987,-2071,143,-110,2,1,1,11832.525,11120.667,1095.04,1886.38,,,,,2007-01-06 01:29:00.696
6.19989,-2065,122,-165,-1,-1,2,11832.412,11120.791,1095.053,1886.352,,,,,2007-01-06 01:29:00.716
6.219909,-2072,114,-123,-2,-1,0,11832.407,11120.748,1095.382,1886.447,,,,,2007-01-06 01:29:00.736
6.239898,-2085,149,-161,0,0,0,11832.329,11120.816,1095.591,1886.412,,,,,2007-01-06 01:29:00.756
6.259949,-2069,113,-164,-1,-1,-1,11832.356,11120.804,1095.512,1886.362,-822,-1124,0,,2007-01-06 01:29:00.776
6.279938,-2069,110,-135,-2,-1,-1,11832.379,11120.787,1095.479,1886.338,,,,,2007-01-06 01:29:00.796
6.299957,-2070,135,-164,-2,-1,2,11832.326,11120.894,1095.447,1886.056,,,,,2007-01-06 01:29:00.816
6.319946,-2070,121,-161,-2,0,1,11832.31,11120.876,1095.64,1886.155,,,,,2007-01-06 01:29:00.836
6.339996,-2072,120,-159,1,0,-2,11832.319,11120.819,1095.707,1886.393,,,,,2007-01-06 01:29:00.856
6.359985,-2072,116,-143,0,0,1,11832.447,11120.657,1095.902,1886.433,-812,-1133,0,,2007-01-06 01:29:00.876
6.380005,-2077,115,-148,-1,-1,-1,11832.518,11120.573,1095.911,1886.477,,,,,2007-01-06 01:29:00.896
6.400024,-2077,128,-139,-2,-2,0,11832.49,11120.582,1096.038,1886.519,,,,,2007-01-06 01:29:00.916
6.420044,-2087,128,-147,1,0,-1,11832.455,11120.645,1095.953,1886.414,,,,,2007-01-06 01:29:00.936
6.440033,-2057,122,-153,-2,-1,0,11832.576,11120.54,1095.962,1886.272,,,,,2007-01-06 01:29:00.956
6.460052,-2072,121,-159,-1,-1,-2,11832.533,11120.57,1095.886,1886.413,-816,-1137,6,,2007-01-06 01:29:00.976
6.480072,-2086,117,-168,0,0,1,11832.425,11120.7,1095.954,1886.283,,,,,2007-01-06 01:29:00.996
6.500061,-2074,121,-139,-2,-1,0,11832.456,11120.65,1096.006,1886.355,,,,,2007-01-06 01:29:01.016
6.52008,-2087,118,-142,0,-1,1,11832.601,11120.468,1096.048,1886.489,,,,,2007-01-06 01:29:01.036
6.5401,-2083,131,-129,-1,-2,2,11832.482,11120.573,1096.037,1886.622,,,,,2007-01-06 01:29:01.056
6.560119,-2070,122,-137,0,0,1,11832.574,11120.496,1095.868,1886.598,-813,-1139,6,34179,2007-01-06 01:29:01.076
6.580108,-2078,123,-142,-2,-1,1,11832.474,11120.579,1095.962,1886.684,,,,,2007-01-06 01:29:01.096
6.600128,-2067,129,-156,0,0,-1,11832.549,11120.464,1096.169,1886.769,,,,,2007-01-06 01:29:01.116
6.620147,-2070,112,-125,0,0,-1,11832.579,11120.416,1096.193,1886.856,,,,,2007-01-06 01:29:01.136
6.640167,-2072,129,-144,-1,-2,-1,11832.53,11120.443,1096.267,1886.958,,,,,2007-01-06 01:29:01.156
6.660156,-2066,117,-136,-1,-1,-1,11832.552,11120.401,1096.287,1887.056,-818,-1137,4,,2007-01-06 01:29:01.176
6.680176,-2087,115,-128,0,0,1,11832.502,11120.472,1096.489,1886.836,,,,,2007-01-06 01:29:01.196
6.700256,-2080,125,-159,-1,-1,0,11832.492,11120.497,1096.514,1886.737,,,,,2007-01-06 01:29:01.216
6.720215,-2079,117,-120,-1,-1,0,11832.512,11120.473,1096.587,1886.709,,,,,2007-01-06 01:29:01.236
6.740204,-2072,116,-120,-1,-2,-1,11832.641,11120.348,1096.579,1886.643,,,,,2007-01-06 01:29:01.256
6.760223,-2070,113,-159,-2,-2,0,11832.498,11120.487,1096.658,1886.675,-827,-1135,13,,2007-01-06 01:29:01.276
6.780243,-2073,134,-140,-1,-1,-1,11832.605,11120.366,1096.545,1886.778,,,,,2007-01-06 01:29:01.296
6.800262,-2060,127,-163,-1,-2,0,11832.434,11120.542,1096.599,1886.787,,,,,2007-01-06 01:29:01.316
6.820282,-2082,117,-155,2,1,-1,11832.372,11120.633,1096.508,1886.69,,,,,2007-01-06 01:29:01.336
6.840271,-2045,130,-156,-1,-1,0,11832.594,11120.398,1096.625,1886.612,,,,,2007-01-06 01:29:01.356
6.86029,-2076,118,-125,-2,-2,-1,11832.708,11120.332,1096.475,1886.377,-818,-1132,11,,2007-01-06 01:29:01.376
6.880279,-2077,107,-141,-3,-1,-1,11832.697,11120.355,1096.62,1886.22,,,,,2007-01-06 01:29:01.396
6.900299,-2077,129,-127,0,0,-2,11832.778,11120.286,1096.807,1886.015,,,,,2007-01-06 01:29:01.416
6.920318,-2071,128,-150,-2,-1,-2,11832.765,11120.284,1096.722,1886.158,,,,,2007-01-06 01:29:01.436
6.940338,-2065,121,-154,0,-1,1,11832.909,11120.138,1096.631,1886.167,,,,,2007-01-06 01:29:01.456
6.960327,-2083,130,-154,-3,-1,1,11832.881,11120.203,1096.676,1885.929,-809,-1137,8,,2007-01-06 01:29:01.476
6.980346,-2057,118,-136,-2,-1,-1,11832.95,11120.127,1096.75,1885.901,,,,,2007-01-06 01:29:01.496
7.000366,-2070,127,-135,-2,-2,-1,11832.923,11120.145,1096.724,1885.984,,,,,2007-01-06 01:29:01.516
7.020386,-2063,115,-139,1,0,1,11832.885,11120.164,1096.972,1885.962,,,,,2007-01-06 01:29:01.536
7.040375,-2078,119,-137,-1,-1,-1,11832.888,11120.147,1097.026,1886.02,,,,,2007-01-06 01:29:01.556
7.060394,-2079,130,-153,-1,-3,-1,11832.907,11120.124,1096.971,1886.066,-822,-1129,3,34175,2007-01-06 01:29:01.576
7.080414,-2051,133,-157,-1,-2,-1,11832.944,11120.081,1097.03,1886.053,,,,,2007-01-06 01:29:01.596
7.100433,-2070,125,-144,0,0,-2,11832.922,11120.111,1096.958,1886.056,,,,,2007-01-06 01:29:01.616
7.120453,-2089,113,-174,-1,-1,0,11832.988,11120.029,1097.074,1886.054,,,,,2007-01-06 01:29:01.636
7.140442,-2069,103,-158,-1,0,-2,11832.985,11120.003,1097.24,1886.128,,,,,2007-01-06 01:29:01.656
7.160461,-2080,114,-161,-1,-1,0,11833.067,11119.878,1097.538,1886.186,-823,-1132,13,,2007-01-06 01:29:01.676
7.180481,-2065,125,-142,0,0,-1,11833.102,11119.821,1097.538,1886.301,,,,,2007-01-06 01:29:01.696
7.20047,-2063,117,-136,-1,-2,0,11833.241,11119.641,1097.505,1886.501,,,,,2007-01-06 01:29:01.716
7.220489,-2071,100,-164,1,-2,0,11833.107,11119.766,1097.405,1886.669,,,,,2007-01-06 01:29:01.736
7.240509,-2073,122,-155,-1,0,-1,11833.079,11119.791,1097.345,1886.731,,,,,2007-01-06 01:29:01.757
7.260528,-2084,132,-132,-3,0,0,11833.109,11119.777,1097.295,1886.657,-819,-1136,0,,2007-01-06 01:29:01.777
7.280517,-2064,123,-127,-2,-1,-1,11833.1,11119.771,1097.204,1886.803,,,,,2007-01-06 01:29:01.797
7.300537,-2070,125,-146,0,0,2,11833.013,11119.853,1097.206,1886.855,,,,,2007-01-06 01:29:01.817
7.320556,-2057,121,-149,-1,-2,0,11832.997,11119.84,1097.204,1887.038,,,,,2007-01-06 01:29:01.837
7.340576,-2079,113,-167,0,0,0,11832.962,11119.885,1097.153,1887.025,,,,,2007-01-06 01:29:01.857
7.360565,-2063,114,-164,0,0,-2,11832.97,11119.885,1097.263,1886.91,-818,-1127,8,,2007-01-06 01:29:01.877
7.380585,-2057,118,-172,-2,-1,-2,11832.912,11119.945,1097.51,1886.777,,,,,2007-01-06 01:29:01.897
7.400604,-2069,115,-164,0,0,-2,11833.008,11119.824,1097.655,1886.802,,,,,2007-01-06 01:29:01.917
7.420624,-2069,115,-146,-2,-1,0,11832.984,11119.832,1097.686,1886.886,,,,,2007-01-06 01:29:01.937
7.440613,-2074,114,-133,1,0,0,11832.993,11119.835,1097.71,1886.797,,,,,2007-01-06 01:29:01.957
7.460663,-2066,126,-153,0,0,0,11832.973,11119.85,1097.894,1886.726,-829,-1133,12,,2007-01-06 01:29:01.977
7.480652,-2082,109,-161,2,0,-1,11833.038,11119.76,1097.863,1886.871,,,,,2007-01-06 01:29:01.997
7.500671,-2064,122,-176,-2,-1,1,11833.1,11119.711,1097.798,1886.806,,,,,2007-01-06 01:29:02.017
7.520691,-2070,129,-132,-2,-1,-1,11833.081,11119.729,1097.755,1886.842,,,,,2007-01-06 01:29:02.037
7.54068,-2070,105,-139,-1,-1,0,11833.027,11119.769,1097.928,1886.846,,,,,2007-01-06 01:29:02.057
7.560699,-2078,124,-142,0,0,0,11833.014,11119.797,1097.952,1886.752,-814,-1131,7,34173,2007-01-06 01:29:02.077
7.580719,-2077,129,-139,-1,-2,0,11832.967,11119.828,1097.967,1886.854,,,,,2007-01-06 01:29:02.097
7.600708,-2074,119,-117,0,0,0,11833.081,11119.698,1097.979,1886.894,,,,,2007-01-06 01:29:02.117
7.620727,-2073,119,-153,2,0,-1,11833.043,11119.753,1098.128,1886.728,,,,,2007-01-06 01:29:02.137
7.640747,-2071,115,-147,-1,-1,-2,11832.981,11119.782,1098.071,1886.975,,,,,2007-01-06 01:29:02.157
7.660766,-2057,123,-139,0,1,1,11832.957,11119.813,1097.851,1887.075,-824,-1124,3,,2007-01-06 01:29:02.177
7.680755,-2056,115,-118,-2,-2,0,11832.942,11119.818,1097.969,1887.07,,,,,2007-01-06 01:29:02.197
7.700775,-2063,125,-150,-2,-1,-2,11832.917,11119.857,1097.977,1886.99,,,,,2007-01-06 01:29:02.217
7.720794,-2074,108,-128,-2,-2,2,11832.959,11119.811,1097.957,1887.008,,,,,2007-01-06 01:29:02.237
7.740814,-2086,121,-134,-3,-1,1,11833.02,11119.738,1098.097,1886.976,,,,,2007-01-06 01:29:02.257
7.760803,-2074,110,-163,-1,-1,0,11832.931,11119.817,1097.903,1887.181,-822,-1131,5,,2007-01-06 01:29:02.277
7.780823,-2072,122,-162,-2,-1,2,11832.975,11119.738,1097.869,1887.395,,,,,2007-01-06 01:29:02.297
7.800842,-2069,113,-150,-2,-1,-1,11833.031,11119.718,1097.845,1887.167,,,,,2007-01-06 01:29:02.317
7.820862,-2066,124,-129,-4,-1,-2,11833.037,11119.708,1097.784,1887.225,,,,,2007-01-06 01:29:02.337
7.840851,-2069,124,-133,0,1,0,11833.021,11119.705,1097.919,1887.265,,,,,2007-01-06 01:29:02.357
7.86087,-2073,108,-149,1,0,-1,11833.003,11119.722,1097.722,1887.399,-818,-1137,2,,2007-01-06 01:29:02.377
7.88089,-2056,127,-132,0,0,0,11832.965,11119.762,1097.845,1887.329,,,,,2007-01-06 01:29:02.397
7.900909,-2082,118,-135,2,0,0,11832.949,11119.744,1097.923,1887.485,,,,,2007-01-06 01:29:02.417
7.920959,-2065,129,-128,0,0,2,11833.057,11119.63,1098.035,1887.416,,,,,2007-01-06 01:29:02.437
7.940918,-2076,111,-129,-1,-1,-3,11833.066,11119.615,1098.073,1887.43,,,,,2007-01-06 01:29:02.457
7.960937,-2073,125,-130,-2,-1,0,11832.97,11119.746,1098.023,1887.289,-825,-1139,2,,2007-01-06 01:29:02.477
7.980957,-2064,123,-148,-2,-1,0,11833.074,11119.667,1097.858,1887.195,,,,,2007-01-06 01:29:02.497
8.000946,-2073,111,-130,-1,-2,0,11833.026,11119.663,1098.089,1887.383,,,,,2007-01-06 01:29:02.517
8.020965,-2061,114,-153,2,0,-2,11832.883,11119.774,1098.231,1887.546,,,,,2007-01-06 01:29:02.537
8.040985,-2066,128,-137,0,0,2,11832.954,11119.688,1098.35,1887.535,,,,,2007-01-06 01:29:02.557
8.061004,-2080,127,-140,-2,-1,0,11832.888,11119.741,1098.243,1887.702,-818,-1135,-1,34164,2007-01-06 01:29:02.577
8.080993,-2057,136,-136,-1,-1,0,11832.96,11119.71,1098.263,1887.423,,,,,2007-01-06 01:29:02.597
8.101013,-2079,109,-153,-3,-1,-1,11833.009,11119.658,1098.241,1887.432,,,,,2007-01-06 01:29:02.617
8.121033,-2073,125,-129,-1,0,0,11832.986,11119.661,1098.365,1887.487,,,,,2007-01-06 01:29:02.637
8.141052,-2078,135,-123,1,0,-2,11832.793,11119.853,1098.586,1887.441,,,,,2007-01-06 01:29:02.657
8.161041,-2075,114,-109,0,1,-1,11832.628,11119.98,1098.65,1887.683,-820,-1132,11,,2007-01-06 01:29:02.677
8.181061,-2075,114,-159,1,0,1,11832.563,11120.044,1098.841,1887.603,,,,,2007-01-06 01:29:02.697
8.20108,-2062,125,-170,-2,-1,-1,11832.555,11120.062,1098.804,1887.57,,,,,2007-01-06 01:29:02.717
8.221069,-2068,123,-135,-3,-1,0,11832.615,11120.021,1098.675,1887.509,,,,,2007-01-06 01:29:02.737
8.241089,-2062,119,-147,-2,-1,0,11832.571,11120.032,1098.746,1887.682,,,,,2007-01-06 01:29:02.757
8.261108,-2075,107,-128,-2,0,0,11832.527,11120.062,1098.654,1887.834,-823,-1123,-1,,2007-01-06 01:29:02.777
8.281128,-2067,119,-151,2,0,0,11832.611,11119.994,1098.748,1887.65,,,,,2007-01-06 01:29:02.797
8.301147,-2071,124,-143,-2,-3,-2,11832.687,11119.913,1098.71,1887.676,,,,,2007-01-06 01:29:02.817
8.321136,-2061,122,-115,-3,-1,1,11832.766,11119.825,1098.66,1887.728,,,,,2007-01-06 01:29:02.837
8.341156,-2072,122,-141,-1,-1,1,11832.7,11119.868,1098.845,1887.779,,,,,2007-01-06 01:29:02.857
8.361175,-2076,120,-155,0,0,-1,11832.551,11120.003,1098.949,1887.858,-831,-1138,7,,2007-01-06 01:29:02.877
8.381195,-2070,112,-143,-1,-1,-1,11832.728,11119.8,1099.019,1887.9,,,,,2007-01-06 01:29:02.897
8.401184,-2055,130,-141,0,-1,0,11832.786,11119.701,1099.183,1888.029,,,,,2007-01-06 01:29:02.917
8.421203,-2063,116,-181,-2,-2,2,11832.882,11119.612,1098.927,1888.098,,,,,2007-01-06 01:29:02.937
8.441223,-2066,126,-153,-2,-1,0,11832.869,11119.624,1098.869,1888.145,,,,,2007-01-06 01:29:02.957
8.461242,-2087,130,-161,-2,-1,1,11832.9,11119.523,1099.198,1888.353,-809,-1130,6,,2007-01-06 01:29:02.977
8.481231,-2085,121,-140,0,0,-1,11832.997,11119.395,1099.397,1888.379,,,,,2007-01-06 01:29:02.997
8.501251,-2071,133,-144,-2,-1,0,11833.091,11119.289,1099.294,1888.479,,,,,2007-01-06 01:29:03.017
8.521271,-2068,134,-157,-1,-1,0,11833.055,11119.35,1099.144,1888.432,,,,,2007-01-06 01:29:03.037
8.54129,-2079,115,-145,1,1,0,11833.094,11119.296,1099.228,1888.458,,,,,2007-01-06 01:29:03.057
8.561279,-2074,112,-152,1,0,0,11832.987,11119.411,1099.391,1888.353,-819,-1117,3,34136,2007-01-06 01:29:03.077
8.581299,-2085,140,-151,1,2,-1,11832.952,11119.473,1099.292,1888.27,,,,,2007-01-06 01:29:03.097
8.601288,-2080,111,-139,-3,0,2,11833.052,11119.344,1099.377,1888.355,,,,,2007-01-06 01:29:03.117
8.621307,-2079,142,-142,0,-1,-1,11832.985,11119.387,1099.439,1888.479,,,,,2007-01-06 01:29:03.137
8.641327,-2050,122,-166,-2,-1,0,11833.043,11119.325,1099.512,1888.443,,,,,2007-01-06 01:29:03.157
8.661346,-2090,124,-161,2,0,-3,11833.113,11119.225,1099.722,1888.472,-825,-1125,6,,2007-01-06 01:29:03.177
8.681366,-2083,127,-170,0,1,1,11833.17,11119.166,1099.609,1888.522,,,,,2007-01-06 01:29:03.197
8.701385,-2071,129,-154,-2,0,0,11833.23,11119.126,1099.476,1888.462,,,,,2007-01-06 01:29:03.217
8.721374,-2063,116,-146,-3,0,1,11833.263,11119.055,1099.549,1888.629,,,,,2007-01-06 01:29:03.237
8.741394,-2086,119,-152,0,0,-1,11833.342,11118.928,1099.654,1888.825,,,,,2007-01-06 01:29:03.257
8.761413,-2056,120,-133,-1,-2,1,11833.281,11119.014,1099.787,1888.625,-820,-1132,2,,2007-01-06 01:29:03.277
8.781433,-2075,116,-139,1,0,-2,11833.247,11119.074,1099.703,1888.528,,,,,2007-01-06 01:29:03.297
8.801422,-2081,122,-145,0,1,1,11833.135,11119.211,1099.791,1888.373,,,,,2007-01-06 01:29:03.317
8.821441,-2085,120,-138,-1,-1,-2,11833.114,11119.199,1100.023,1888.439,,,,,2007-01-06 01:29:03.337
