;Title, http://www.gcdataconcepts.com, HAM-IMU+alt, MPU9250 BMP280,,,,,,,,,,,,,
;Version,1379, Build date, Jan 12 2018,  SN:CCDC50029F4C138,,,,,,,,,,,,
;Start_time, 2018-06-16, 09:03:47.967,2018-06-16 09:03:47.967,,,,,,,,,,,,,
;Temperature,-999, deg C,  Vbat,3476, mv,,,,,,,,,,,
;MPU SR,200,Hz,  Accel sens,2048,counts/g, Gyro sens,16,counts/dps,  Mag SR,10,Hz,  Mag sens,1666,counts/mT,,
;BMP280 SI,0.5,s ,,,,,,,,,,,,,,
;Deadband,0, counts,,,,,,,,,,,,,,
;DeadbandTimeout,5,sec,,,,,,,,,,,,,,
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T,Date Time
148.489258,249,2040,61,-2,-1,0,-9201.944,-5722.421,10276.263,-6738.841,,,,,,2018-06-16 09:06:16.456
148.509247,248,2047,63,-1,-3,0,-9202.013,-5722.517,10276.198,-6738.764,206,-273,-316,,,2018-06-16 09:06:16.476
148.529297,243,2062,49,-1,-2,-3,-9202.073,-5722.682,10275.981,-6738.872,,,,,,2018-06-16 09:06:16.496
148.549195,256,2064,60,1,1,0,-9202.181,-5722.63,10275.807,-6739.035,,,,,,2018-06-16 09:06:16.516
148.569184,253,2041,74,1,0,1,-9202.16,-5722.616,10275.849,-6739.012,,,,,,2018-06-16 09:06:16.536
148.589203,253,2042,59,-2,-1,1,-9202.086,-5722.661,10275.939,-6738.936,,,,,,2018-06-16 09:06:16.556
148.609162,231,2063,53,0,1,0,-9201.972,-5722.715,10275.929,-6739.061,199,-271,-323,,,2018-06-16 09:06:16.576
148.629151,267,2048,91,-1,-1,-2,-9202.07,-5722.792,10275.831,-6739.012,,,,,,2018-06-16 09:06:16.596
148.64914,273,2043,81,-2,-1,1,-9202.137,-5722.93,10275.738,-6738.946,,,,,,2018-06-16 09:06:16.616
148.669129,250,2039,70,-1,-1,0,-9202.047,-5722.926,10275.777,-6739.011,,,,,,2018-06-16 09:06:16.636
148.689118,240,2067,51,-2,-2,0,-9202.038,-5722.785,10275.867,-6739.006,199,-271,-323,100070,28660,2018-06-16 09:06:16.656
148.709107,245,2044,85,0,-1,-1,-9202.095,-5722.889,10275.742,-6739.032,200,-274,-324,,,2018-06-16 09:06:16.676
148.729096,251,2054,52,-2,-1,-2,-9202.116,-5722.718,10275.808,-6739.047,,,,,,2018-06-16 09:06:16.696
148.749054,262,2044,78,-1,-2,1,-9202.143,-5722.68,10275.77,-6739.1,,,,,,2018-06-16 09:06:16.716
148.769074,261,2046,51,2,0,1,-9202.234,-5722.779,10275.715,-6738.975,,,,,,2018-06-16 09:06:16.736
148.789063,248,2049,71,0,-1,0,-9202.086,-5722.682,10275.862,-6739.036,,,,,,2018-06-16 09:06:16.756
148.809021,271,2058,45,-3,-2,1,-9201.972,-5722.741,10276.017,-6738.907,206,-288,-319,,,2018-06-16 09:06:16.776
148.829011,265,2054,58,-2,-1,0,-9202.004,-5722.694,10275.967,-6738.979,,,,,,2018-06-16 09:06:16.796
148.849,247,2053,82,-2,-1,1,-9202.077,-5722.652,10275.921,-6738.985,,,,,,2018-06-16 09:06:16.816
148.868989,261,2057,71,-2,-1,0,-9202.082,-5722.675,10275.941,-6738.928,,,,,,2018-06-16 09:06:16.836
148.888978,256,2055,97,-1,-1,0,-9202.037,-5722.706,10275.904,-6739.019,,,,,,2018-06-16 09:06:16.856
148.908967,251,2048,62,-2,-1,-1,-9201.982,-5722.684,10275.916,-6739.094,204,-283,-319,,,2018-06-16 09:06:16.876
148.928956,258,2023,53,-1,-1,-1,-9202.212,-5722.598,10275.697,-6739.187,,,,,,2018-06-16 09:06:16.896
148.948945,269,2049,56,-1,-1,-1,-9202.124,-5722.716,10275.673,-6739.244,,,,,,2018-06-16 09:06:16.916
148.968903,250,2045,75,-1,-1,0,-9202.14,-5722.669,10275.71,-6739.205,,,,,,2018-06-16 09:06:16.936
148.988892,249,2035,89,-2,-1,0,-9201.971,-5722.581,10275.851,-6739.295,,,,,,2018-06-16 09:06:16.956
149.008881,255,2049,80,-2,-1,0,-9202.034,-5722.53,10275.82,-6739.3,202,-295,-323,,,2018-06-16 09:06:16.976
149.02887,252,2045,85,-2,-1,-1,-9201.91,-5722.494,10276.013,-6739.205,,,,,,2018-06-16 09:06:16.996
149.048859,253,2044,55,-2,-1,0,-9201.879,-5722.636,10275.874,-6739.34,,,,,,2018-06-16 09:06:17.016
149.068848,258,2048,57,0,0,0,-9201.787,-5722.636,10275.917,-6739.399,,,,,,2018-06-16 09:06:17.036
149.088837,257,2047,66,-2,-2,0,-9201.816,-5722.567,10275.914,-6739.424,,,,,,2018-06-16 09:06:17.056
149.108826,242,2035,63,0,0,0,-9201.733,-5722.36,10276.008,-6739.57,213,-288,-319,,,2018-06-16 09:06:17.076
149.128876,246,2047,70,-1,-2,0,-9201.715,-5722.297,10276.083,-6739.533,,,,,,2018-06-16 09:06:17.096
149.148774,258,2042,52,-2,-1,-1,-9201.744,-5722.247,10276.144,-6739.444,,,,,,2018-06-16 09:06:17.116
149.168763,264,2027,81,-2,-2,0,-9201.649,-5722.459,10276.131,-6739.412,,,,,,2018-06-16 09:06:17.136
149.188782,244,2041,57,0,1,0,-9201.544,-5722.552,10276.089,-6739.54,213,-288,-319,100065,28670,2018-06-16 09:06:17.156
149.208741,250,2041,70,-1,-1,0,-9201.54,-5722.499,10276.209,-6739.408,207,-282,-313,,,2018-06-16 09:06:17.176
149.22873,245,2054,55,-2,-2,0,-9201.531,-5722.572,10276.11,-6739.51,,,,,,2018-06-16 09:06:17.196
149.248719,262,2061,57,-1,-1,-1,-9201.412,-5722.65,10276.077,-6739.656,,,,,,2018-06-16 09:06:17.216
149.268708,266,2042,81,-2,-1,0,-9201.547,-5722.669,10275.98,-6739.604,,,,,,2018-06-16 09:06:17.236
149.288697,242,2050,91,-1,-1,1,-9201.491,-5722.689,10275.957,-6739.698,,,,,,2018-06-16 09:06:17.256
149.308686,252,2040,81,0,1,0,-9201.455,-5722.671,10275.854,-6739.92,217,-284,-327,,,2018-06-16 09:06:17.276
149.328675,265,2064,42,-1,0,-2,-9201.5,-5722.894,10275.746,-6739.833,,,,,,2018-06-16 09:06:17.296
149.348633,257,2053,70,0,0,-1,-9201.416,-5722.801,10275.771,-6739.989,,,,,,2018-06-16 09:06:17.316
149.368622,249,2029,79,-3,-1,1,-9201.272,-5722.755,10275.892,-6740.04,,,,,,2018-06-16 09:06:17.336
149.388642,256,2054,65,-1,0,0,-9201.156,-5722.804,10275.853,-6740.216,,,,,,2018-06-16 09:06:17.356
149.408631,235,2050,43,-3,-1,1,-9200.992,-5722.971,10275.896,-6740.233,207,-274,-322,,,2018-06-16 09:06:17.376
149.428589,264,2057,67,-1,-1,0,-9200.916,-5722.885,10275.986,-6740.273,,,,,,2018-06-16 09:06:17.396
149.448578,259,2054,41,-3,-1,-1,-9201.056,-5722.884,10275.948,-6740.14,,,,,,2018-06-16 09:06:17.416
149.468567,258,2030,68,-2,-2,-2,-9201.025,-5722.739,10276.023,-6740.19,,,,,,2018-06-16 09:06:17.436
149.488556,247,2049,50,-1,0,2,-9201.031,-5722.753,10276.106,-6740.044,,,,,,2018-06-16 09:06:17.456
149.508545,259,2054,67,-2,-2,0,-9201.175,-5722.711,10276.227,-6739.699,203,-274,-311,,,2018-06-16 09:06:17.476
149.528534,248,2058,56,-3,-3,-2,-9201.112,-5722.826,10276.305,-6739.568,,,,,,2018-06-16 09:06:17.496
149.548493,244,2028,74,-2,-1,0,-9201.162,-5722.734,10276.274,-6739.626,,,,,,2018-06-16 09:06:17.515
149.568512,261,2036,57,-2,-1,-1,-9200.964,-5722.831,10276.351,-6739.697,,,,,,2018-06-16 09:06:17.536
149.588471,249,2029,74,0,0,-1,-9200.945,-5722.89,10276.358,-6739.661,,,,,,2018-06-16 09:06:17.555
149.60849,257,2048,52,-2,-1,0,-9200.82,-5722.919,10276.462,-6739.648,206,-285,-319,,,2018-06-16 09:06:17.575
149.628479,246,2049,59,-2,-2,-1,-9200.722,-5722.945,10276.479,-6739.735,,,,,,2018-06-16 09:06:17.595
149.648438,249,2052,62,-2,-1,0,-9200.848,-5723.015,10276.325,-6739.737,,,,,,2018-06-16 09:06:17.615
149.668427,242,2053,65,0,-1,-1,-9200.968,-5723.002,10276.278,-6739.657,,,,,,2018-06-16 09:06:17.635
149.688416,253,2039,66,-1,-1,-1,-9200.794,-5723.064,10276.299,-6739.809,206,-285,-319,100067,28670,2018-06-16 09:06:17.655
149.708405,255,2052,82,-1,-1,1,-9200.868,-5723.013,10276.253,-6739.822,207,-282,-318,,,2018-06-16 09:06:17.675
149.728394,242,2040,57,-2,-1,0,-9200.828,-5723.121,10276.316,-6739.689,,,,,,2018-06-16 09:06:17.695
149.748444,258,2046,68,-1,-1,-2,-9200.724,-5723.314,10276.279,-6739.722,,,,,,2018-06-16 09:06:17.715
149.768372,262,2054,62,-1,-1,-1,-9200.734,-5723.259,10276.297,-6739.729,,,,,,2018-06-16 09:06:17.735
149.788361,252,2061,61,-2,-1,-1,-9200.583,-5723.152,10276.351,-6739.943,,,,,,2018-06-16 09:06:17.755
149.80835,246,2052,67,-2,-2,1,-9200.599,-5723.057,10276.487,-6739.795,199,-285,-321,,,2018-06-16 09:06:17.775
149.828309,248,2056,57,-2,-1,-1,-9200.576,-5723.474,10276.254,-6739.828,,,,,,2018-06-16 09:06:17.795
149.848298,248,2038,74,0,0,-1,-9200.462,-5723.591,10276.327,-6739.772,,,,,,2018-06-16 09:06:17.815
149.868287,240,2049,43,0,0,1,-9200.333,-5723.524,10276.437,-6739.839,,,,,,2018-06-16 09:06:17.835
149.888276,264,2033,41,1,0,1,-9200.361,-5723.353,10276.526,-6739.809,,,,,,2018-06-16 09:06:17.855
149.908265,270,2055,37,-2,-1,1,-9200.442,-5723.411,10276.443,-6739.776,211,-283,-323,,,2018-06-16 09:06:17.875
149.928254,254,2051,70,-2,-2,-1,-9200.47,-5723.349,10276.435,-6739.803,,,,,,2018-06-16 09:06:17.895
149.948243,258,2053,46,0,0,-2,-9200.425,-5723.327,10276.395,-6739.944,,,,,,2018-06-16 09:06:17.915
149.968232,252,2059,53,-3,-1,1,-9200.305,-5723.338,10276.484,-6739.962,,,,,,2018-06-16 09:06:17.935
149.988221,263,2062,85,-2,-2,-1,-9200.171,-5723.487,10276.468,-6740.043,,,,,,2018-06-16 09:06:17.955
150.008179,243,2037,65,-1,-1,0,-9200.248,-5723.532,10276.458,-6739.915,203,-277,-322,,,2018-06-16 09:06:17.975
150.028168,263,2047,72,-1,-2,-1,-9200.36,-5723.322,10276.465,-6739.93,,,,,,2018-06-16 09:06:17.995
150.048157,262,2054,97,-2,-1,1,-9200.29,-5723.316,10276.551,-6739.899,,,,,,2018-06-16 09:06:18.015
150.068146,240,2071,47,-2,-2,0,-9200.203,-5723.334,10276.561,-6739.988,,,,,,2018-06-16 09:06:18.035
150.088135,260,2050,67,0,0,1,-9200.217,-5723.417,10276.507,-6739.98,,,,,,2018-06-16 09:06:18.055
150.108124,238,2038,37,-3,-3,-1,-9200.23,-5723.235,10276.606,-6739.967,192,-290,-326,,,2018-06-16 09:06:18.075
150.128113,258,2039,68,-1,-2,-1,-9200.149,-5723.366,10276.637,-6739.918,,,,,,2018-06-16 09:06:18.095
150.148102,246,2063,61,-3,-2,0,-9200.063,-5723.371,10276.675,-6739.974,,,,,,2018-06-16 09:06:18.115
150.168091,271,2043,49,-1,-1,1,-9200.099,-5723.375,10276.543,-6740.122,,,,,,2018-06-16 09:06:18.135
150.18805,252,2070,80,0,0,-1,-9200.171,-5723.127,10276.522,-6740.266,192,-290,-326,100068,28670,2018-06-16 09:06:18.155
150.208069,249,2066,80,1,0,-1,-9200.152,-5723.205,10276.468,-6740.309,198,-277,-320,,,2018-06-16 09:06:18.175
150.228028,255,2065,68,0,0,0,-9200.108,-5723.102,10276.502,-6740.404,,,,,,2018-06-16 09:06:18.195
150.248017,265,2054,74,-2,-1,0,-9200.057,-5723.107,10276.502,-6740.471,,,,,,2018-06-16 09:06:18.215
150.268036,272,2047,62,0,0,2,-9199.883,-5723.03,10276.583,-6740.649,,,,,,2018-06-16 09:06:18.235
150.287995,257,2047,89,-2,-1,0,-9199.93,-5723.162,10276.438,-6740.694,,,,,,2018-06-16 09:06:18.255
150.307984,263,2061,59,-1,0,0,-9199.875,-5723.158,10276.515,-6740.655,205,-282,-311,,,2018-06-16 09:06:18.275
150.327973,254,2042,47,-2,-1,-2,-9199.92,-5723.146,10276.5,-6740.627,,,,,,2018-06-16 09:06:18.295
150.347962,258,2059,67,-2,-1,-1,-9199.991,-5723.129,10276.424,-6740.658,,,,,,2018-06-16 09:06:18.315
150.367951,255,2040,85,1,0,-1,-9199.955,-5723.021,10276.575,-6740.57,,,,,,2018-06-16 09:06:18.335
150.38794,239,2041,41,-3,-3,-1,-9200.075,-5722.831,10276.584,-6740.555,,,,,,2018-06-16 09:06:18.355
150.407929,249,2054,78,0,0,0,-9200.089,-5722.847,10276.426,-6740.763,198,-284,-322,,,2018-06-16 09:06:18.375
150.427887,258,2049,59,1,0,-1,-9200.133,-5723.037,10276.347,-6740.661,,,,,,2018-06-16 09:06:18.395
150.447876,247,2067,57,-2,-3,-1,-9200.124,-5722.987,10276.317,-6740.763,,,,,,2018-06-16 09:06:18.415
150.467865,262,2044,55,0,0,0,-9200.224,-5722.874,10276.242,-6740.836,,,,,,2018-06-16 09:06:18.435
150.487854,259,2043,66,-1,-1,0,-9200.164,-5722.801,10276.157,-6741.109,,,,,,2018-06-16 09:06:18.455
150.507844,251,2053,70,0,1,1,-9200.135,-5722.782,10276.137,-6741.195,202,-283,-330,,,2018-06-16 09:06:18.475
150.527833,252,2049,86,-2,-1,0,-9200.22,-5722.823,10276.022,-6741.221,,,,,,2018-06-16 09:06:18.495
150.547822,260,2051,78,-1,-1,-1,-9200.322,-5722.715,10276.021,-6741.173,,,,,,2018-06-16 09:06:18.515
150.567811,253,2038,63,-2,-1,0,-9200.27,-5722.524,10275.952,-6741.512,,,,,,2018-06-16 09:06:18.535
150.5878,261,2032,75,0,1,2,-9200.322,-5722.479,10275.901,-6741.557,,,,,,2018-06-16 09:06:18.555
150.607789,247,2039,50,0,0,-1,-9200.244,-5722.503,10275.896,-6741.651,199,-280,-316,,,2018-06-16 09:06:18.575
150.627747,265,2048,57,-2,-3,-1,-9200.352,-5722.559,10275.763,-6741.659,,,,,,2018-06-16 09:06:18.595
150.647736,260,2047,38,1,0,-1,-9200.383,-5722.537,10275.752,-6741.652,,,,,,2018-06-16 09:06:18.615
150.667725,245,2053,94,-1,-1,-2,-9200.359,-5722.478,10275.787,-6741.682,,,,,,2018-06-16 09:06:18.635
150.687745,248,2041,78,0,0,1,-9200.34,-5722.395,10275.762,-6741.816,199,-280,-316,100068,28670,2018-06-16 09:06:18.655
150.707703,256,2050,28,1,0,2,-9200.144,-5722.426,10275.828,-6741.957,219,-289,-324,,,2018-06-16 09:06:18.675
150.727692,249,2041,57,-2,-1,1,-9200.33,-5722.44,10275.71,-6741.871,,,,,,2018-06-16 09:06:18.695
150.747681,262,2045,74,-1,-2,-2,-9200.535,-5722.363,10275.576,-6741.86,,,,,,2018-06-16 09:06:18.715
150.76767,242,2054,80,0,-1,0,-9200.564,-5722.284,10275.57,-6741.898,,,,,,2018-06-16 09:06:18.735
150.787659,260,2055,78,-2,-2,0,-9200.403,-5722.299,10275.676,-6741.942,,,,,,2018-06-16 09:06:18.755
150.807648,252,2051,66,-1,-1,2,-9200.4,-5722.285,10275.699,-6741.924,209,-292,-323,,,2018-06-16 09:06:18.775
150.827607,257,2041,56,-2,-2,-1,-9200.314,-5722.328,10275.762,-6741.908,,,,,,2018-06-16 09:06:18.795
150.847596,253,2056,85,-3,-1,0,-9200.158,-5722.497,10275.802,-6741.918,,,,,,2018-06-16 09:06:18.815
150.867585,246,2049,61,-1,-1,0,-9200.176,-5722.618,10275.881,-6741.669,,,,,,2018-06-16 09:06:18.835
150.887574,238,2041,63,-2,-2,-2,-9200.172,-5722.548,10276.034,-6741.502,,,,,,2018-06-16 09:06:18.855
150.907563,258,2044,75,-1,-1,0,-9200.029,-5722.651,10276.09,-6741.522,211,-285,-314,,,2018-06-16 09:06:18.875
150.927552,277,2041,63,-2,-1,-1,-9199.989,-5722.563,10276.177,-6741.519,,,,,,2018-06-16 09:06:18.895
150.947541,260,2036,75,-2,-1,-1,-9199.96,-5722.717,10276.14,-6741.484,,,,,,2018-06-16 09:06:18.915
150.967591,253,2051,75,-2,-1,0,-9200.005,-5722.62,10276.185,-6741.437,,,,,,2018-06-16 09:06:18.935
150.987519,251,2040,81,-2,-1,0,-9199.926,-5722.917,10276.098,-6741.426,,,,,,2018-06-16 09:06:18.955
151.007508,250,2050,51,-2,0,-1,-9199.926,-5723.022,10276.193,-6741.191,212,-279,-320,,,2018-06-16 09:06:18.975
151.027497,249,2044,60,-2,-1,1,-9199.892,-5723.084,10276.18,-6741.205,,,,,,2018-06-16 09:06:18.994
151.047455,269,2039,52,-1,-1,0,-9200.042,-5722.946,10276.129,-6741.195,,,,,,2018-06-16 09:06:19.014
151.067444,247,2057,45,-2,-1,1,-9200.125,-5722.797,10276.174,-6741.139,,,,,,2018-06-16 09:06:19.034
151.087433,261,2036,77,-1,-2,1,-9200.109,-5722.746,10276.175,-6741.204,,,,,,2018-06-16 09:06:19.054
151.107453,234,2042,68,-1,-1,0,-9200.075,-5722.82,10276.1,-6741.301,204,-283,-330,,,2018-06-16 09:06:19.074
151.127411,253,2037,41,0,0,1,-9200.123,-5722.812,10276.048,-6741.322,,,,,,2018-06-16 09:06:19.094
151.1474,246,2042,77,-1,-1,0,-9200.144,-5722.844,10276.017,-6741.313,,,,,,2018-06-16 09:06:19.114
151.167389,246,2050,75,-2,-1,0,-9200.062,-5722.667,10276.109,-6741.434,,,,,,2018-06-16 09:06:19.134
151.187378,245,2046,47,1,0,2,-9199.985,-5722.596,10276.202,-6741.459,204,-283,-330,100069,28670,2018-06-16 09:06:19.154
151.207367,257,2049,45,-1,-1,0,-9200.15,-5722.531,10276.071,-6741.488,198,-289,-324,,,2018-06-16 09:06:19.174
151.227356,254,2040,60,1,0,-1,-9200.25,-5722.409,10275.968,-6741.613,,,,,,2018-06-16 09:06:19.194
151.247345,254,2049,85,-2,-3,0,-9200.297,-5722.432,10275.977,-6741.515,,,,,,2018-06-16 09:06:19.214
151.267304,253,2066,79,-2,-1,-2,-9200.149,-5722.383,10276.062,-6741.629,,,,,,2018-06-16 09:06:19.234
151.287293,251,2056,87,-1,-1,1,-9199.992,-5722.455,10276.2,-6741.573,,,,,,2018-06-16 09:06:19.254
151.307282,259,2037,76,-2,-1,1,-9199.964,-5722.496,10276.153,-6741.647,197,-280,-321,,,2018-06-16 09:06:19.274
151.327271,252,2034,81,0,0,0,-9199.884,-5722.367,10276.211,-6741.777,,,,,,2018-06-16 09:06:19.294
151.34726,261,2046,80,-1,-1,2,-9199.894,-5722.201,10276.185,-6741.943,,,,,,2018-06-16 09:06:19.314
151.367249,260,2048,50,0,1,0,-9199.979,-5722.249,10276.136,-6741.862,,,,,,2018-06-16 09:06:19.334
151.387238,261,2043,78,0,-1,-1,-9199.944,-5722.037,10276.146,-6742.075,,,,,,2018-06-16 09:06:19.354
151.407227,248,2051,52,0,0,2,-9199.99,-5721.99,10276.163,-6742.026,213,-283,-321,,,2018-06-16 09:06:19.374
151.427216,258,2056,90,-2,-1,-1,-9199.907,-5721.972,10276.226,-6742.058,,,,,,2018-06-16 09:06:19.394
151.447205,254,2043,67,-2,-1,0,-9199.973,-5721.967,10276.13,-6742.118,,,,,,2018-06-16 09:06:19.414
151.467164,258,2058,62,0,1,-1,-9200.031,-5721.912,10276.007,-6742.273,,,,,,2018-06-16 09:06:19.434
151.487153,246,2039,72,1,0,0,-9199.951,-5721.772,10276.198,-6742.211,,,,,,2018-06-16 09:06:19.454
151.507142,250,2031,70,-3,-1,2,-9199.891,-5721.805,10276.242,-6742.198,202,-278,-323,,,2018-06-16 09:06:19.474
151.527131,240,2046,68,-2,-2,0,-9199.842,-5721.904,10276.309,-6742.078,,,,,,2018-06-16 09:06:19.494
151.54712,244,2036,58,-2,-1,0,-9199.772,-5721.916,10276.337,-6742.122,,,,,,2018-06-16 09:06:19.514
151.567109,264,2044,68,-1,-1,-1,-9199.643,-5721.714,10276.436,-6742.317,,,,,,2018-06-16 09:06:19.534
151.587098,260,2040,70,0,0,0,-9199.565,-5721.682,10276.401,-6742.505,,,,,,2018-06-16 09:06:19.554
151.607087,260,2053,38,-2,-1,1,-9199.482,-5721.76,10276.402,-6742.55,199,-283,-312,,,2018-06-16 09:06:19.574
151.627045,253,2037,71,-2,-1,3,-9199.552,-5721.678,10276.29,-6742.695,,,,,,2018-06-16 09:06:19.594
151.647065,268,2043,65,-2,-1,-1,-9199.436,-5721.819,10276.258,-6742.781,,,,,,2018-06-16 09:06:19.614
151.667023,255,2056,88,-2,-1,0,-9199.396,-5721.816,10276.31,-6742.76,,,,,,2018-06-16 09:06:19.634
151.687043,264,2053,50,-1,0,-1,-9199.152,-5721.972,10276.401,-6742.821,199,-283,-312,100065,28670,2018-06-16 09:06:19.654
151.707001,262,2045,48,0,0,-1,-9199.221,-5721.992,10276.3,-6742.865,205,-289,-315,,,2018-06-16 09:06:19.674
151.72699,259,2048,75,-1,-1,1,-9199.313,-5722.132,10276.148,-6742.853,,,,,,2018-06-16 09:06:19.694
151.746979,251,2042,65,-2,-1,-1,-9199.188,-5722.108,10276.226,-6742.925,,,,,,2018-06-16 09:06:19.714
151.766968,255,2064,74,-2,-1,0,-9199.142,-5722.023,10276.158,-6743.163,,,,,,2018-06-16 09:06:19.734
151.786957,253,2040,62,0,1,1,-9199.096,-5721.839,10276.22,-6743.286,,,,,,2018-06-16 09:06:19.754
151.806946,237,2065,38,-1,-1,2,-9199.008,-5721.762,10276.288,-6743.37,205,-277,-315,,,2018-06-16 09:06:19.774
151.826935,244,2040,59,-1,-1,1,-9199.131,-5721.712,10276.162,-6743.435,,,,,,2018-06-16 09:06:19.794
151.846924,258,2046,74,-1,-2,-1,-9199.016,-5721.691,10276.226,-6743.513,,,,,,2018-06-16 09:06:19.814
151.866913,255,2044,52,-2,-1,1,-9199.014,-5721.691,10276.254,-6743.472,,,,,,2018-06-16 09:06:19.834
151.886872,269,2054,57,-3,-1,-1,-9198.876,-5721.72,10276.363,-6743.47,,,,,,2018-06-16 09:06:19.854
151.906861,235,2041,63,-3,-1,0,-9198.91,-5721.541,10276.41,-6743.505,206,-290,-305,,,2018-06-16 09:06:19.874
151.92685,257,2053,42,-1,-1,0,-9199.052,-5721.55,10276.27,-6743.516,,,,,,2018-06-16 09:06:19.894
151.946839,259,2063,68,-1,-1,1,-9199.04,-5721.344,10276.323,-6743.625,,,,,,2018-06-16 09:06:19.914
151.966828,261,2047,75,-2,-2,-1,-9198.97,-5721.408,10276.417,-6743.525,,,,,,2018-06-16 09:06:19.934
151.986817,261,2045,60,-1,-1,0,-9198.889,-5721.498,10276.418,-6743.557,,,,,,2018-06-16 09:06:19.954
152.006806,249,2042,71,-2,-1,-1,-9198.842,-5721.54,10276.353,-6743.685,200,-279,-313,,,2018-06-16 09:06:19.974
152.026795,250,2042,56,0,0,-2,-9198.891,-5721.587,10276.367,-6743.557,,,,,,2018-06-16 09:06:19.994
152.046784,252,2043,63,0,-1,-1,-9199.139,-5721.562,10276.199,-6743.496,,,,,,2018-06-16 09:06:20.014
152.066742,239,2047,55,-1,-1,0,-9199.1,-5721.536,10276.222,-6743.536,,,,,,2018-06-16 09:06:20.034
152.086731,246,2045,63,-2,-1,-1,-9199.18,-5721.587,10276.112,-6743.55,,,,,,2018-06-16 09:06:20.054
152.10672,259,2049,81,2,0,-1,-9199.113,-5721.594,10276.127,-6743.613,200,-279,-313,,,2018-06-16 09:06:20.074
152.126709,262,2044,51,-2,-1,-1,-9199.25,-5721.529,10276.155,-6743.44,,,,,,2018-06-16 09:06:20.094
152.146698,254,2057,56,-3,-3,-1,-9199.331,-5721.424,10276.229,-6743.304,,,,,,2018-06-16 09:06:20.114
152.166688,265,2059,72,-2,-1,1,-9199.474,-5721.237,10276.148,-6743.391,,,,,,2018-06-16 09:06:20.134
152.186738,257,2046,87,0,0,1,-9199.399,-5721.261,10276.144,-6743.479,200,-279,-313,100068,28670,2018-06-16 09:06:20.154
152.206666,245,2051,67,-1,-1,1,-9199.345,-5721.379,10276.22,-6743.338,207,-277,-313,,,2018-06-16 09:06:20.174
152.226655,243,2043,50,-3,-1,0,-9199.349,-5721.306,10276.237,-6743.369,,,,,,2018-06-16 09:06:20.194
152.246613,246,2060,61,-1,-1,-1,-9199.52,-5721.225,10276.169,-6743.306,,,,,,2018-06-16 09:06:20.214
152.266633,246,2036,68,-1,-1,0,-9199.585,-5721.162,10276.037,-6743.474,,,,,,2018-06-16 09:06:20.234
152.286591,248,2039,68,0,0,0,-9199.576,-5721.169,10276.077,-6743.419,,,,,,2018-06-16 09:06:20.254
152.30658,266,2061,51,0,0,0,-9199.607,-5721.229,10276.044,-6743.375,198,-282,-318,,,2018-06-16 09:06:20.274
152.326569,237,2047,81,-1,-1,-1,-9199.599,-5721.186,10276.004,-6743.484,,,,,,2018-06-16 09:06:20.294
152.346558,272,2043,67,-1,-1,1,-9199.55,-5721.141,10276.035,-6743.541,,,,,,2018-06-16 09:06:20.314
152.366547,265,2052,60,-2,-2,0,-9199.586,-5721.056,10276.083,-6743.49,,,,,,2018-06-16 09:06:20.334
152.386536,268,2052,52,-2,-2,-2,-9199.687,-5721.149,10275.92,-6743.523,,,,,,2018-06-16 09:06:20.354
152.406525,249,2045,60,0,0,-1,-9199.626,-5721.102,10275.995,-6743.532,205,-289,-320,,,2018-06-16 09:06:20.374
152.426484,249,2041,70,-1,0,0,-9199.498,-5721.035,10276.064,-6743.658,,,,,,2018-06-16 09:06:20.393
152.446473,240,2067,80,-1,0,0,-9199.541,-5721.121,10275.924,-6743.74,,,,,,2018-06-16 09:06:20.413
152.466492,261,2047,39,0,0,1,-9199.392,-5721.29,10275.966,-6743.736,,,,,,2018-06-16 09:06:20.433
152.486481,255,2045,70,-2,-1,0,-9199.355,-5721.135,10276.051,-6743.789,,,,,,2018-06-16 09:06:20.453
152.50644,254,2047,63,-2,-1,0,-9199.279,-5721.378,10276.048,-6743.691,200,-286,-324,,,2018-06-16 09:06:20.473
152.526429,257,2043,61,-2,-1,-1,-9199.397,-5721.401,10275.932,-6743.686,,,,,,2018-06-16 09:06:20.493
152.546418,244,2047,72,1,1,-2,-9199.357,-5721.444,10275.958,-6743.665,,,,,,2018-06-16 09:06:20.513
152.566407,245,2068,102,0,0,-2,-9199.337,-5721.541,10276.007,-6743.536,,,,,,2018-06-16 09:06:20.533
152.586396,248,2051,56,-2,-2,0,-9199.381,-5721.56,10275.931,-6743.576,,,,,,2018-06-16 09:06:20.553
152.606385,270,2047,75,-1,-1,0,-9199.393,-5721.49,10276.068,-6743.409,207,-274,-320,,,2018-06-16 09:06:20.573
152.626374,254,2049,69,-1,-3,0,-9199.443,-5721.195,10276.069,-6743.591,,,,,,2018-06-16 09:06:20.593
152.646363,260,2055,74,0,0,1,-9199.334,-5721.074,10276.148,-6743.72,,,,,,2018-06-16 09:06:20.613
152.666352,260,2039,74,-2,-1,1,-9199.283,-5721.088,10276.188,-6743.718,,,,,,2018-06-16 09:06:20.633
152.686341,267,2053,41,0,0,-1,-9199.356,-5721.169,10275.983,-6743.861,207,-274,-320,100065,28660,2018-06-16 09:06:20.653
