;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250,,,,,,,,,,,,
;Version,1191, Build date, Nov 15 2016,  SN:CCDC30161C28AA2,,,,,,,,,,,
13.155762,-130,1598,-140,12,896,324,7546.68,10059.694,-4614.31,9433.649,,,,,2018-06-16 11:45:04.438
13.175751,-152,1579,-149,-98,845,402,7410.707,10116.824,-4588.613,9492.7,394,279,250,,2018-06-16 11:45:04.458
13.19574,-176,1579,-90,-135,798,421,7278.788,10169.391,-4559.935,9552.232,,,,,2018-06-16 11:45:04.478
13.215729,-181,1578,-137,-69,775,377,7154.659,10216.293,-4515.976,9616.631,,,,,2018-06-16 11:45:04.498
13.235718,-208,1566,-87,15,819,315,7038.106,10257.987,-4458.929,9684.635,,,,,2018-06-16 11:45:04.518
13.255707,-191,1688,-42,82,831,287,6918.636,10291.895,-4397.796,9762.386,,,,,2018-06-16 11:45:04.538
13.275696,-227,1802,-56,159,851,331,6797.804,10320.647,-4325.44,9848.863,409,269,260,,2018-06-16 11:45:04.558
13.295685,-209,1820,2,229,908,287,6681.445,10354.055,-4234.223,9932.705,,,,,2018-06-16 11:45:04.578
13.315674,-181,1831,20,223,957,163,6571.743,10399.819,-4133.092,10000.447,,,,,2018-06-16 11:45:04.598
13.335663,-111,1844,-17,119,945,64,6464.894,10460.032,-4035.527,10047.031,,,,,2018-06-16 11:45:04.618
13.355652,-38,1851,20,-21,932,17,6348.479,10535.975,-3940.827,10079.452,,,,,2018-06-16 11:45:04.638
13.375641,-32,1918,78,-130,1009,29,6207.457,10621.512,-3847.028,10113.691,428,274,253,,2018-06-16 11:45:04.658
13.39563,-20,2088,61,-157,1138,146,6037.84,10698.203,-3760.111,10168.084,,,,,2018-06-16 11:45:04.678
13.415619,15,2276,14,-56,1184,346,5856.79,10746.715,-3685.39,10249.851,,,,,2018-06-16 11:45:04.698
13.435608,25,2367,12,130,1128,524,5673.001,10769.872,-3620.82,10351.426,,,,,2018-06-16 11:45:04.718
13.455597,99,2416,44,225,1093,593,5486.552,10787.126,-3564.195,10453.114,,,,,2018-06-16 11:45:04.738
13.475586,66,2323,78,159,1048,631,5300.619,10821.153,-3525.958,10526.591,422,271,252,,2018-06-16 11:45:04.758
13.495575,22,2329,99,-108,953,603,5109.769,10890.672,-3523.915,10549.928,,,,,2018-06-16 11:45:04.778
13.515564,71,2290,96,-582,833,695,4906.507,10994.607,-3588.114,10516.923,,,,,2018-06-16 11:45:04.798
13.535553,4,2325,-82,-997,568,829,4734.987,11104.549,-3694.457,10442.955,,,,,2018-06-16 11:45:04.818
13.555573,-18,2283,-223,-1106,261,714,4605.684,11195.918,-3807.634,10362.26,,,,,2018-06-16 11:45:04.838
13.575531,-21,2236,-298,-939,74,626,4505.587,11249.723,-3916.669,10307.209,422,271,252,35101,2018-06-16 11:45:04.858
13.59552,47,2173,-225,-600,-21,619,4432.221,11261.782,-4010.529,10289.74,427,290,259,,2018-06-16 11:45:04.878
13.615479,89,2024,-182,-262,-74,549,4381.379,11248.387,-4090.475,10294.695,,,,,2018-06-16 11:45:04.897
13.635498,137,1912,-144,-101,-121,517,4330.721,11226.964,-4184.139,10301.871,,,,,2018-06-16 11:45:04.917
13.655487,114,1917,-191,-160,-193,629,4278.926,11208.543,-4304.315,10294.059,,,,,2018-06-16 11:45:04.937
13.675446,153,1945,-169,-277,-313,663,4237.391,11197.152,-4430.798,10269.944,,,,,2018-06-16 11:45:04.957
13.695465,166,1961,-106,-342,-360,588,4206.313,11188.549,-4548.572,10240.568,457,291,281,,2018-06-16 11:45:04.977
13.715424,205,2017,-81,-306,-360,520,4180.582,11176.274,-4666.371,10211.466,,,,,2018-06-16 11:45:04.997
13.735413,255,2023,-105,-292,-402,523,4161.492,11156.819,-4787.914,10184.237,,,,,2018-06-16 11:45:05.017
13.755463,292,2069,-131,-248,-449,519,4152.633,11132.075,-4908.061,10157.702,,,,,2018-06-16 11:45:05.037
13.775421,291,2104,-123,-192,-500,481,4158.208,11094.448,-5024.862,10139.463,,,,,2018-06-16 11:45:05.057
13.79538,328,2114,-173,-54,-536,454,4171.807,11038.987,-5130.182,10141.67,498,294,314,,2018-06-16 11:45:05.077
13.815369,376,2129,-86,125,-469,446,4178.559,10972.491,-5214.86,10167.829,,,,,2018-06-16 11:45:05.097
13.835358,407,2158,-36,246,-315,450,4161.375,10908.859,-5283.539,10207.81,,,,,2018-06-16 11:45:05.117
13.855347,393,2177,24,208,-138,520,4109.72,10860.534,-5350.262,10245.444,,,,,2018-06-16 11:45:05.137
13.875367,413,2210,101,44,6,605,4025.066,10834.69,-5420.416,10269.511,,,,,2018-06-16 11:45:05.157
13.895325,412,2247,118,-154,113,660,3919.426,10826.834,-5494.246,10279.418,515,306,337,,2018-06-16 11:45:05.177
13.915314,427,2255,163,-288,153,689,3807.22,10824.562,-5573.681,10281.218,,,,,2018-06-16 11:45:05.197
13.935303,426,2216,194,-313,120,705,3707.229,10817.562,-5655.669,10280.352,,,,,2018-06-16 11:45:05.217
13.955323,435,2176,152,-260,35,646,3632.818,10803.82,-5733.505,10278.251,,,,,2018-06-16 11:45:05.237
13.975281,461,2145,178,-174,-64,536,3598.437,10782.026,-5805.486,10272.824,,,,,2018-06-16 11:45:05.257
13.99527,464,2135,191,-84,-210,368,3576.207,10751.307,-5886.423,10266.723,563,295,359,,2018-06-16 11:45:05.277
14.015259,469,2100,161,-81,-278,472,3554.698,10715.597,-5978.103,10258.548,,,,,2018-06-16 11:45:05.297
14.035279,461,2141,134,-60,-331,474,3536.694,10681.067,-6068.336,10247.796,,,,,2018-06-16 11:45:05.317
14.055329,476,2169,107,-86,-314,477,3502.855,10649.454,-6158.34,10238.624,,,,,2018-06-16 11:45:05.337
14.075257,507,2203,160,-126,-209,525,3448.904,10620.433,-6237.745,10239.015,563,295,359,35085,2018-06-16 11:45:05.357
14.095246,489,2229,171,-109,-71,557,3375.914,10596.547,-6305.917,10246.328,600,281,381,,2018-06-16 11:45:05.377
14.115204,559,2273,209,-162,58,590,3282.962,10581.94,-6365.951,10254.501,,,,,2018-06-16 11:45:05.397
14.135193,605,2318,246,-219,162,598,3181.593,10572.454,-6422.723,10260.835,,,,,2018-06-16 11:45:05.417
14.155182,604,2428,259,-243,162,606,3088.952,10561.617,-6484.459,10261.474,,,,,2018-06-16 11:45:05.437
14.175171,638,2243,219,-236,71,558,3029.52,10554.09,-6536.321,10254.03,,,,,2018-06-16 11:45:05.457
14.19516,619,2263,269,-185,7,341,2968.36,10551.979,-6583.592,10243.843,633,266,401,,2018-06-16 11:45:05.477
14.215149,323,2402,391,-262,23,420,2922.521,10548.655,-6646.734,10219.643,,,,,2018-06-16 11:45:05.497
14.235138,-348,2965,465,-219,-253,353,2972.111,10511.96,-6750.115,10175.295,,,,,2018-06-16 11:45:05.517
14.255127,-432,3387,8,155,-1012,201,3181.732,10412.487,-6879.492,10127.424,,,,,2018-06-16 11:45:05.537
14.275116,13,2741,-159,703,-1569,-223,3453.23,10341.922,-6900.717,10096.305,,,,,2018-06-16 11:45:05.557
14.295105,610,1753,-83,700,-875,-900,3601.6,10352.046,-6804.621,10099.316,664,256,424,,2018-06-16 11:45:05.577
14.315094,1051,1101,373,277,229,-823,3646.278,10426.505,-6707.775,10071.436,,,,,2018-06-16 11:45:05.597
14.335083,983,1279,329,-604,361,-840,3603.934,10591.673,-6631.352,9964.373,,,,,2018-06-16 11:45:05.617
14.355072,986,1714,286,-1037,303,-515,3514.541,10740.25,-6643.689,9828.116,,,,,2018-06-16 11:45:05.637
14.375061,583,2174,347,-1436,21,-51,3421.605,10851.389,-6681.164,9712.747,,,,,2018-06-16 11:45:05.657
14.39505,498,2306,493,-630,149,108,3382.42,10869.892,-6690.062,9699.648,689,222,438,,2018-06-16 11:45:05.677
14.415039,510,2194,567,-76,87,79,3401.183,10839.83,-6682.993,9731.551,,,,,2018-06-16 11:45:05.697
14.435028,599,1974,625,460,-66,-7,3460.937,10785.423,-6674.217,9776.852,,,,,2018-06-16 11:45:05.717
14.455017,652,1841,672,511,-209,-91,3534.379,10741.005,-6675.782,9798.384,,,,,2018-06-16 11:45:05.737
14.475006,633,1972,588,323,-326,-136,3588.053,10725.092,-6698.953,9780.477,,,,,2018-06-16 11:45:05.757
14.494995,570,1986,484,-74,-347,-15,3611.456,10725.508,-6757.075,9731.301,684,244,462,,2018-06-16 11:45:05.777
14.514984,483,2022,355,-183,-432,84,3642.095,10720.748,-6821.078,9680.342,,,,,2018-06-16 11:45:05.797
14.534973,439,1985,353,-178,-472,68,3681.353,10706.84,-6882.82,9637.086,,,,,2018-06-16 11:45:05.817
14.554962,427,1989,347,-80,-480,84,3727.851,10686.524,-6938.333,9601.89,,,,,2018-06-16 11:45:05.837
14.574951,437,1965,340,1,-464,34,3775.758,10667.979,-6981.564,9572.412,684,244,462,35068,2018-06-16 11:45:05.857
14.59494,405,1980,372,1,-382,-12,3809.276,10659.723,-7012.183,9545.911,685,252,477,,2018-06-16 11:45:05.877
14.614899,474,1958,394,-68,-268,-12,3829.923,10661.195,-7038.372,9516.689,,,,,2018-06-16 11:45:05.897
14.634919,503,2015,422,-113,-225,-17,3845.952,10664.002,-7066.856,9485.92,,,,,2018-06-16 11:45:05.917
14.654908,489,2039,440,-123,-234,13,3862.117,10662.716,-7098.879,9456.843,,,,,2018-06-16 11:45:05.937
14.674866,493,2008,407,-110,-247,24,3882.891,10658.946,-7129.656,9429.393,,,,,2018-06-16 11:45:05.957
14.694886,464,2007,398,-68,-254,9,3905.752,10654.033,-7160.344,9402.211,667,251,483,,2018-06-16 11:45:05.977
14.714875,456,2030,379,-75,-273,11,3933.38,10646.634,-7192.418,9374.553,,,,,2018-06-16 11:45:05.997
14.734833,425,2030,343,-49,-296,0,3965.081,10637.692,-7221.982,9348.586,,,,,2018-06-16 11:45:06.017
14.754822,396,1974,353,-30,-290,-18,3998.301,10630.604,-7245.287,9324.435,,,,,2018-06-16 11:45:06.037
14.774811,409,1944,360,-17,-256,-52,4027.551,10628.96,-7259.072,9302.975,,,,,2018-06-16 11:45:06.057
14.7948,428,1935,355,-40,-185,-78,4047.065,10630.736,-7270.265,9283.717,668,245,493,,2018-06-16 11:45:06.077
14.81482,433,1973,310,-50,-152,-43,4064.097,10629.62,-7282.784,9267.728,,,,,2018-06-16 11:45:06.097
14.834809,417,2043,319,-28,-141,-31,4081.641,10625.527,-7289.198,9259.665,,,,,2018-06-16 11:45:06.117
14.854767,402,2061,305,32,-105,-48,4103.772,10619.958,-7287.609,9257.523,,,,,2018-06-16 11:45:06.137
14.874756,413,2034,338,74,-78,-81,4124.873,10618.918,-7275.142,9259.143,,,,,2018-06-16 11:45:06.157
14.894745,427,2025,384,74,-9,-131,4143.26,10623.704,-7251.676,9263.851,666,255,507,,2018-06-16 11:45:06.177
14.914765,439,2017,446,70,46,-168,4157.863,10633.332,-7222.159,9269.318,,,,,2018-06-16 11:45:06.197
14.934723,434,1993,459,61,75,-185,4172.409,10645.681,-7190.367,9273.324,,,,,2018-06-16 11:45:06.217
14.954712,450,1953,477,53,77,-201,4184.829,10660.329,-7157.13,9276.611,,,,,2018-06-16 11:45:06.237
14.974732,448,1954,472,39,97,-200,4195.805,10675.262,-7123.873,9280.079,,,,,2018-06-16 11:45:06.257
14.99469,428,1911,458,40,95,-201,4203.982,10691.16,-7091.026,9283.232,659,249,513,,2018-06-16 11:45:06.277
15.014679,407,1916,486,13,114,-179,4203.65,10709.845,-7061.43,9284.405,,,,,2018-06-16 11:45:06.297
15.034699,415,2002,458,-26,127,-149,4200.425,10728.435,-7035.45,9284.125,,,,,2018-06-16 11:45:06.317
15.054657,412,2009,491,-32,118,-129,4196.085,10744.531,-7012.965,9284.485,,,,,2018-06-16 11:45:06.337
15.074677,405,2024,474,-22,105,-111,4193.213,10760.377,-6991.713,9283.46,659,249,513,35095,2018-06-16 11:45:06.357
15.094666,404,2009,458,-46,99,-120,4192.142,10777.451,-6970.906,9279.784,655,261,509,,2018-06-16 11:45:06.377
15.114655,403,1985,435,-43,76,-131,4194.473,10794.488,-6951.99,9273.116,,,,,2018-06-16 11:45:06.397
15.134613,398,1971,453,-49,46,-134,4200.39,10809.181,-6938.261,9263.6,,,,,2018-06-16 11:45:06.417
15.154602,375,1936,447,-45,-1,-126,4211.437,10820.747,-6929.483,9251.645,,,,,2018-06-16 11:45:06.437
15.174591,357,1962,408,-49,-40,-112,4223.736,10828.13,-6926.391,9239.707,,,,,2018-06-16 11:45:06.457
15.19458,358,1986,353,-26,-63,-82,4237.422,10829.459,-6927.574,9230.992,649,267,512,,2018-06-16 11:45:06.477
15.214569,326,2025,376,-6,-83,-45,4250.137,10826.775,-6932.108,9224.889,,,,,2018-06-16 11:45:06.497
15.234558,286,2037,358,-1,-80,-24,4260.916,10825.879,-6933.867,9219.645,,,,,2018-06-16 11:45:06.517
15.254547,300,2023,351,0,-47,-43,4268.734,10828.943,-6929.928,9215.391,,,,,2018-06-16 11:45:06.537
15.274597,329,1981,384,-13,-13,-62,4276.044,10833.564,-6923.714,9211.24,,,,,2018-06-16 11:45:06.557
15.294525,309,2004,413,-8,-13,-72,4285.85,10837.961,-6916.208,9207.149,647,266,520,,2018-06-16 11:45:06.577
15.314514,312,2029,455,3,-21,-78,4298.016,10841.553,-6908.222,9203.243,,,,,2018-06-16 11:45:06.597
15.334503,328,2021,453,14,-32,-94,4313.482,10845.544,-6897.95,9199.008,,,,,2018-06-16 11:45:06.617
15.354492,338,1945,469,19,-24,-118,4325.661,10851.978,-6885.583,9194.966,,,,,2018-06-16 11:45:06.636
15.374482,359,1929,459,5,2,-103,4332.701,10857.89,-6874.768,9192.764,,,,,2018-06-16 11:45:06.656
15.394471,395,1961,438,4,12,-74,4339.932,10859.476,-6869.744,9191.236,638,280,513,,2018-06-16 11:45:06.676
15.41446,381,1971,414,14,-33,-49,4349.891,10858.176,-6868.979,9188.634,,,,,2018-06-16 11:45:06.696
15.434449,337,1993,367,17,-46,-38,4357.232,10856.551,-6866.877,9188.648,,,,,2018-06-16 11:45:06.716
15.454438,361,2007,376,22,-8,-26,4357.881,10854.544,-6861.254,9194.909,,,,,2018-06-16 11:45:06.736
15.474427,356,1980,379,39,46,-5,4352.683,10851.228,-6853.24,9207.254,,,,,2018-06-16 11:45:06.756
15.494416,375,1957,435,70,73,18,4348.865,10841.638,-6846.642,9225.247,647,275,511,,2018-06-16 11:45:06.776
15.514405,331,2028,385,121,49,41,4351.241,10824.694,-6845.311,9244.99,,,,,2018-06-16 11:45:06.796
15.534394,305,2060,410,136,-1,56,4355.271,10807.791,-6846.32,9262.106,,,,,2018-06-16 11:45:06.816
15.554383,296,2087,395,105,-6,46,4358.398,10800.829,-6846.065,9268.941,,,,,2018-06-16 11:45:06.836
15.574372,310,2008,381,11,0,-6,4358.94,10803.965,-6841.136,9268.671,647,275,511,35075,2018-06-16 11:45:06.856
15.594361,308,1982,369,-18,25,-41,4357.574,10808.296,-6833.197,9270.12,632,279,517,,2018-06-16 11:45:06.876
15.61435,328,2001,368,9,45,-36,4356.933,10810.038,-6823.4,9275.605,,,,,2018-06-16 11:45:06.896
15.634339,323,1995,388,33,47,-35,4357.86,10810.456,-6812.408,9282.76,,,,,2018-06-16 11:45:06.916
15.654328,306,2036,435,37,55,-40,4359.631,10809.469,-6798.645,9293.161,,,,,2018-06-16 11:45:06.936
15.674317,319,2032,467,68,60,-47,4361.393,10810.999,-6782.293,9302.499,,,,,2018-06-16 11:45:06.956
15.694306,305,2016,492,53,71,-64,4363.216,10813.825,-6766.096,9310.151,645,280,511,,2018-06-16 11:45:06.976
15.714295,321,2010,509,50,61,-72,4363.932,10820.251,-6751.344,9313.059,,,,,2018-06-16 11:45:06.996
15.734284,336,1959,541,-23,58,-60,4362.777,10829.297,-6743.829,9308.528,,,,,2018-06-16 11:45:07.016
15.754242,314,2009,486,-55,8,-68,4367.549,10836.599,-6743.893,9297.74,,,,,2018-06-16 11:45:07.036
15.774262,300,2054,459,-43,-58,-47,4379.763,10839.436,-6748.188,9285.563,,,,,2018-06-16 11:45:07.056
15.79422,308,2050,420,-22,-102,-56,4398.409,10840.92,-6750.702,9273.181,640,285,509,,2018-06-16 11:45:07.076
15.814209,292,1992,372,-24,-104,-86,4412.888,10848.224,-6749.882,9258.346,,,,,2018-06-16 11:45:07.096
15.834198,283,1992,333,-56,-58,-104,4420.057,10861.365,-6744.154,9243.681,,,,,2018-06-16 11:45:07.116
15.854218,268,2017,277,-87,-10,-95,4422.851,10873.994,-6736.175,9233.31,,,,,2018-06-16 11:45:07.136
15.874207,273,2053,258,-36,16,-84,4428.804,10876.771,-6723.771,9236.227,,,,,2018-06-16 11:45:07.156
15.894165,343,2030,253,51,36,-64,4432.674,10873.733,-6705.067,9251.531,641,289,507,,2018-06-16 11:45:07.176
15.914154,415,1994,209,103,100,-56,4426.751,10874.371,-6679.959,9271.758,,,,,2018-06-16 11:45:07.196
15.934143,469,1950,228,80,187,-56,4407.271,10882.304,-6648.821,9294.086,,,,,2018-06-16 11:45:07.216
15.954132,531,1956,237,40,265,-33,4370.806,10892.244,-6614.645,9324,,,,,2018-06-16 11:45:07.236
15.974152,548,1990,298,42,376,20,4313.27,10901.042,-6575.964,9367.77,,,,,2018-06-16 11:45:07.256
15.994141,525,1980,390,57,499,115,4231.911,10909.605,-6536.606,9422.296,635,290,506,,2018-06-16 11:45:07.276
16.014099,569,1983,402,34,623,185,4130.435,10926.49,-6491.404,9478.841,,,,,2018-06-16 11:45:07.296
16.034119,629,1921,432,-31,717,183,4018.114,10958.877,-6436.048,9527.354,,,,,2018-06-16 11:45:07.316
16.054108,689,1897,442,-132,783,150,3893.898,10994.345,-6392.16,9567.531,,,,,2018-06-16 11:45:07.336
16.074097,739,1919,423,-204,727,247,3766.193,11015.067,-6373.478,9607.2,635,290,506,35080,2018-06-16 11:45:07.356
16.094086,752,1985,365,-138,623,404,3649.337,11004.45,-6379.389,9660.395,628,290,511,,2018-06-16 11:45:07.376
16.114044,730,2078,327,45,473,536,3545.367,10959.233,-6406.502,9732.304,,,,,2018-06-16 11:45:07.396
16.134034,684,2231,332,222,374,686,3448.803,10885.997,-6449.814,9820.192,,,,,2018-06-16 11:45:07.416
16.154023,592,2400,329,354,289,792,3361.019,10798.095,-6505.268,9910.682,,,,,2018-06-16 11:45:07.436
16.174012,450,2552,288,383,216,810,3283.264,10710.859,-6559.181,9995.512,,,,,2018-06-16 11:45:07.456
16.194001,347,2664,310,372,168,742,3226.955,10628.284,-6618.786,10062.477,647,287,488,,2018-06-16 11:45:07.476
16.21399,325,2775,271,306,-17,661,3203.733,10550.537,-6694.786,10101.362,,,,,2018-06-16 11:45:07.496
16.233979,283,2757,353,265,-273,554,3229.965,10477.442,-6777.957,10113.618,,,,,2018-06-16 11:45:07.516
16.253968,207,2710,387,248,-536,325,3302.042,10419.267,-6854.367,10098.935,,,,,2018-06-16 11:45:07.536
16.273957,177,2597,378,226,-675,72,3409.748,10378.964,-6912.697,10064.828,,,,,2018-06-16 11:45:07.556
16.293946,183,2414,396,191,-757,-163,3537.958,10348.948,-6967.564,10013.521,674,278,474,,2018-06-16 11:45:07.576
16.313935,246,2257,406,138,-843,-239,3666.652,10321.814,-7027.684,9953.035,,,,,2018-06-16 11:45:07.596
16.333924,236,2211,318,100,-852,-222,3792.597,10300.953,-7078.379,9891.337,,,,,2018-06-16 11:45:07.616
16.353913,256,2078,342,96,-763,-335,3927.659,10299.389,-7084.118,9835.994,,,,,2018-06-16 11:45:07.636
16.373902,316,1918,359,138,-585,-582,4061.937,10317.555,-7049.368,9787.265,,,,,2018-06-16 11:45:07.656
16.393891,333,1859,381,147,-425,-743,4193.047,10338.394,-7005.388,9741.454,702,238,449,,2018-06-16 11:45:07.676
16.41388,331,1850,314,155,-397,-688,4308.705,10350.161,-6967.856,9705.342,,,,,2018-06-16 11:45:07.696
16.433869,360,1837,318,180,-335,-571,4411.743,10353.295,-6924.823,9686.488,,,,,2018-06-16 11:45:07.716
16.453858,386,1828,308,278,-230,-531,4513.679,10349.494,-6866.853,9684.855,,,,,2018-06-16 11:45:07.736
16.473847,380,1782,310,378,-154,-578,4614.535,10349.496,-6791.277,9690.614,,,,,2018-06-16 11:45:07.756
16.493897,441,1752,280,378,-56,-632,4708.323,10361.219,-6699.477,9696.869,667,244,462,,2018-06-16 11:45:07.776
16.513825,487,1683,253,334,37,-698,4787.655,10386.177,-6598.354,9700.661,,,,,2018-06-16 11:45:07.796
16.533814,499,1653,207,245,148,-692,4840.401,10423.98,-6497.122,9702.267,,,,,2018-06-16 11:45:07.816
16.553803,527,1638,182,123,255,-614,4863.24,10474.111,-6400.576,9701.028,,,,,2018-06-16 11:45:07.836
16.573792,538,1718,157,-4,366,-527,4856.786,10533.893,-6306.79,9700.957,667,244,462,35095,2018-06-16 11:45:07.856
16.593781,504,1809,141,-91,482,-442,4827.009,10598.358,-6214.198,9705.357,620,272,433,,2018-06-16 11:45:07.876
16.61377,494,1949,83,-123,575,-362,4777.488,10661.563,-6121.535,9719.512,,,,,2018-06-16 11:45:07.896
16.633759,509,2053,122,-106,663,-275,4715.004,10717.936,-6030.405,9744.959,,,,,2018-06-16 11:45:07.916
16.653748,474,2136,104,-78,697,-185,4643.268,10765.761,-5947.915,9777.33,,,,,2018-06-16 11:45:07.936
16.673737,445,2211,120,-57,682,-98,4572.516,10806.365,-5875.146,9809.825,,,,,2018-06-16 11:45:07.956
16.693726,415,2185,165,-61,625,-71,4508.315,10846.198,-5809.821,9834.455,572,295,422,,2018-06-16 11:45:07.976
16.713715,384,2118,208,-91,547,-97,4453.186,10889.344,-5752.415,9845.632,,,,,2018-06-16 11:45:07.996
16.733704,344,2090,236,-160,459,-116,4405.633,10935.094,-5707.115,9842.681,,,,,2018-06-16 11:45:08.016
16.753662,333,2109,219,-224,370,-110,4355.896,10981.9,-5676.395,9830.463,,,,,2018-06-16 11:45:08.036
16.773682,269,2093,233,-278,320,-29,4298.528,11020.571,-5664.755,9819.148,,,,,2018-06-16 11:45:08.056
16.79364,260,2095,236,-276,275,106,4235.359,11044.557,-5675.952,9813.18,558,304,389,,2018-06-16 11:45:08.076
16.81366,260,2122,225,-229,195,257,4171.167,11045.589,-5708.903,9820.396,,,,,2018-06-16 11:45:08.096
16.833649,257,2116,243,-112,118,410,4110.136,11019.611,-5760.598,9845.094,,,,,2018-06-16 11:45:08.116
16.853638,276,2126,222,45,44,541,4052.104,10965.882,-5824.926,9891.185,,,,,2018-06-16 11:45:08.136
16.873627,320,2219,236,209,1,669,3997.256,10888.196,-5896.234,9956.856,,,,,2018-06-16 11:45:08.156
16.893616,286,2321,156,344,-30,727,3949.779,10801.141,-5965.022,10029.384,552,301,386,,2018-06-16 11:45:08.176
16.913575,294,2401,148,405,-52,691,3918.177,10715.67,-6021.079,10099.72,,,,,2018-06-16 11:45:08.196
16.933594,266,2440,117,392,-21,520,3905.64,10654.291,-6042.9,10156.321,,,,,2018-06-16 11:45:08.216
16.953583,256,2408,147,347,19,229,3911.75,10621.337,-6032.294,10194.717,,,,,2018-06-16 11:45:08.236
16.973542,233,2355,118,240,64,-27,3929.603,10615.043,-6001.101,10212.8,,,,,2018-06-16 11:45:08.256
16.993531,208,2276,113,115,82,-198,3950.265,10631.431,-5954.389,10215.124,544,281,379,,2018-06-16 11:45:08.276
17.01352,196,2233,140,20,145,-314,3965.298,10663.936,-5892.28,10211.432,,,,,2018-06-16 11:45:08.296
17.033509,217,2195,148,-36,233,-367,3973.057,10705.183,-5823.9,10204.484,,,,,2018-06-16 11:45:08.316
17.053498,227,2118,231,-86,263,-378,3984.378,10749.168,-5755.477,10192.646,,,,,2018-06-16 11:45:08.335
17.073517,234,2002,161,-80,206,-426,4014.425,10789.562,-5695.384,10171.911,544,281,379,35085,2018-06-16 11:45:08.356
17.093476,237,1958,237,-80,87,-449,4068.165,10809.552,-5658.236,10150.044,564,274,370,,2018-06-16 11:45:08.375
17.113465,205,1987,143,72,-135,-362,4130.703,10801.304,-5630.063,10149.233,,,,,2018-06-16 11:45:08.395
17.133454,237,2010,101,270,-154,-290,4196.841,10761.763,-5603.313,10178.865,,,,,2018-06-16 11:45:08.415
17.153443,200,2009,277,494,-161,-179,4261.957,10705.528,-5581.184,10223.17,,,,,2018-06-16 11:45:08.435
17.173462,309,2076,163,511,-181,-112,4313.039,10655.486,-5580.352,10254.433,,,,,2018-06-16 11:45:08.455
17.193421,228,2124,126,334,-225,-6,4360.32,10614.602,-5607.052,10262.272,547,269,351,,2018-06-16 11:45:08.475
17.21341,224,2188,135,155,-321,24,4404.366,10593.071,-5631.977,10252.057,,,,,2018-06-16 11:45:08.495
17.233399,134,2094,0,65,-309,-93,4466.591,10581.588,-5641.399,10231.794,,,,,2018-06-16 11:45:08.515
17.253388,240,1996,165,66,-289,-260,4557.99,10573.384,-5644.062,10198.444,,,,,2018-06-16 11:45:08.535
17.273377,370,1851,192,138,-544,-377,4683.162,10554.155,-5658.639,10153.474,,,,,2018-06-16 11:45:08.555
17.293366,225,1952,180,107,-696,-479,4833.905,10523.367,-5682.041,10101.581,519,268,347,,2018-06-16 11:45:08.575
17.313355,204,1913,184,221,-829,-479,4993.142,10479.771,-5708.092,10054.653,,,,,2018-06-16 11:45:08.595
17.333344,237,1908,248,285,-857,-443,5155.384,10423.131,-5728.702,10019.867,,,,,2018-06-16 11:45:08.615
17.353333,155,1853,175,354,-755,-495,5356.378,10336.829,-5750.852,9991.112,,,,,2018-06-16 11:45:08.635
17.373322,111,1830,133,682,-1078,-502,5582.241,10232.932,-5769.684,9963.527,,,,,2018-06-16 11:45:08.655
17.393311,36,1804,92,733,-1181,-602,5830.794,10113.447,-5781.557,9936.249,527,264,318,,2018-06-16 11:45:08.675
17.4133,-1,1748,87,826,-1286,-652,6093.669,9971.051,-5800.391,9911.419,,,,,2018-06-16 11:45:08.695
17.433289,-62,1716,25,902,-1343,-591,6339.405,9827.303,-5828.794,9884.161,,,,,2018-06-16 11:45:08.715
17.453278,-70,1729,41,834,-1295,-480,6561.029,9688.427,-5863.453,9856.096,,,,,2018-06-16 11:45:08.735
17.473267,-86,1754,-13,703,-1215,-387,6750.403,9559.755,-5911.324,9825.213,,,,,2018-06-16 11:45:08.755
17.493256,-60,1805,-30,571,-1134,-240,6907.398,9441.393,-5969.937,9795.061,501,252,332,,2018-06-16 11:45:08.775
17.513245,9,1848,-104,451,-1027,-132,7034.153,9339.349,-6028.871,9766.545,,,,,2018-06-16 11:45:08.795
17.533234,18,1908,-101,364,-939,-92,7151.777,9226.922,-6094.764,9747.065,,,,,2018-06-16 11:45:08.815
17.553223,72,1958,-157,403,-917,23,7285.978,9127.015,-6143.774,9710.901,,,,,2018-06-16 11:45:08.835
17.573212,48,1906,-172,440,-954,-267,7436.997,9038.758,-6173.877,9659.741,501,252,332,35080,2018-06-16 11:45:08.855
17.593201,27,1865,-187,333,-894,-412,7575.425,8972.255,-6207.722,9592.247,466,225,347,,2018-06-16 11:45:08.875
17.61319,-54,1934,-272,144,-851,-386,7686.527,8926.017,-6256.691,9514.87,,,,,2018-06-16 11:45:08.895
17.633149,38,1877,-209,-39,-759,-279,7760.338,8890.334,-6321.481,9445.285,,,,,2018-06-16 11:45:08.915
17.653138,13,1938,-240,-148,-661,-171,7835.73,8848.058,-6377.308,9385.018,,,,,2018-06-16 11:45:08.935
17.673127,10,1940,-285,46,-668,-119,7915.992,8777.872,-6422.082,9352.985,,,,,2018-06-16 11:45:08.955
17.693146,17,1954,-320,270,-654,-28,8005.403,8683.453,-6452.939,9343.777,394,136,363,,2018-06-16 11:45:08.975
17.713196,21,1988,-328,464,-658,-19,8106.906,8570.806,-6468.41,9349.569,,,,,2018-06-16 11:45:08.995
